pub_og_id	og_name	level_taxid	organism_taxid	organism_name	int_prot_id	pub_gene_id	description
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	559307	Zygosaccharomyces rouxii CBS 732	559307:00075b	C5E3V4	ATPase, F0 complex, subunit D, mitochondrial
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	559882	Trichophyton equinum CBS 127.97	559882:001cde	F2PZX1	ATPase, F0 complex, subunit D, mitochondrial
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	559882	Trichophyton equinum CBS 127.97	559882:001c6a	F2PZX2	Similarity:Contains NAC-A/B (NAC-alpha/beta) domain.
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	561896	Postia placenta Mad-698-R	561896:001679	B8PHW5	Transmembrane:Helical
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	561896	Postia placenta Mad-698-R	561896:0010db	B8PG60	Cerato-platanin
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	566037	Saccharomycetaceae sp. Ashbya aceri	566037:000911	R9XF54	Similarity:Contains NAC-A/B (NAC-alpha/beta) domain.
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	566037	Saccharomycetaceae sp. Ashbya aceri	566037:00075b	R9XLG8	ATPase, F0 complex, subunit D, mitochondrial
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	573729	Myceliophthora thermophila ATCC 42464	573729:0021e9	G2Q611	Similarity:Contains NAC-A/B (NAC-alpha/beta) domain.
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	573729	Myceliophthora thermophila ATCC 42464	573729:000361	G2Q612	ATPase, F0 complex, subunit D, mitochondrial
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	573826	Candida dubliniensis CD36	573826:00113a	B9WE09	Similarity:Contains NAC-A/B (NAC-alpha/beta) domain.
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	573826	Candida dubliniensis CD36	573826:000fdb	B9W8E4	ATPase, F0 complex, subunit D, mitochondrial
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	574961	Saccharomyces cerevisiae JAY291	574961:001260	C7GRH5	ATPase, F0 complex, subunit D, mitochondrial
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	574961	Saccharomyces cerevisiae JAY291	574961:000580	EGD2	Similarity:Contains NAC-A/B (NAC-alpha/beta) domain.
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	578454	Candida parapsilosis CDC317	578454:001625	G8B701	Similarity:Contains NAC-A/B (NAC-alpha/beta) domain.
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	578454	Candida parapsilosis CDC317	578454:001067	G8BD83	ATPase, F0 complex, subunit D, mitochondrial
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	578455	Thielavia terrestris NRRL 8126	578455:00178a	G2R1G1	Similarity:Contains NAC-A/B (NAC-alpha/beta) domain.
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	578457	Serpula lacrymans var. lacrymans S7.9	578457:002e06	F8P637	Similarity:Contains NAC-A/B (NAC-alpha/beta) domain.
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	578457	Serpula lacrymans var. lacrymans S7.9	578457:0028cc	F8NPS0	ATPase, F0 complex, subunit D, mitochondrial
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	578458	Schizophyllum commune H4-8	578458:0021ab	D8PWT9	Similarity:Contains NAC-A/B (NAC-alpha/beta) domain.
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	578458	Schizophyllum commune H4-8	578458:001acc	D8PLE7	ATPase, F0 complex, subunit D, mitochondrial
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	590646	Candida tenuis ATCC 10573	590646:000ad4	G3BA00	Similarity:Contains NAC-A/B (NAC-alpha/beta) domain.
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	590646	Candida tenuis ATCC 10573	590646:000a66	G3BA01	Similarity:Contains NAC-A/B (NAC-alpha/beta) domain.
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	590646	Candida tenuis ATCC 10573	590646:00035b	G3B8Y3	ATPase, F0 complex, subunit D, mitochondrial
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	597362	Agaricus bisporus var. burnettii JB137-S8	597362:001927	K5WXM1	ATPase, F0 complex, subunit D, mitochondrial
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	619300	Spathaspora passalidarum NRRL Y-27907	619300:0015dd	NACA	Similarity:Contains NAC-A/B (NAC-alpha/beta) domain.
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	619300	Spathaspora passalidarum NRRL Y-27907	619300:001113	G3AG76	ATPase, F0 complex, subunit D, mitochondrial
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	630390	Puccinia triticina 1-1 BBBD Race 1	630390:002105	J3Q904	NA
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	630390	Puccinia triticina 1-1 BBBD Race 1	630390:000d6c	J3PU80	NA
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	643680	Saccharomyces cerevisiae EC1118	643680:000280	C8Z9Z2	Similarity:Contains NAC-A/B (NAC-alpha/beta) domain.
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	644223	Komagataella pastoris GS115	644223:000fe9	C4QWF3	ATPase, F0 complex, subunit D, mitochondrial
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	644223	Komagataella pastoris GS115	644223:000e71	C4R1N4	Similarity:Contains NAC-A/B (NAC-alpha/beta) domain.
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	644352	Gaeumannomyces graminis var. tritici R3-111a-1	644352:000b10	J3PD41	ATPase, F0 complex, subunit D, mitochondrial
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	644352	Gaeumannomyces graminis var. tritici R3-111a-1	644352:00049f	GGTG_11409	Similarity:Contains NAC-A/B (NAC-alpha/beta) domain.
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	644358	Magnaporthiopsis poae ATCC 64411	644358:0026a9	M4FQY5	NA
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	644358	Magnaporthiopsis poae ATCC 64411	644358:0010ce	M4FQY4	NA
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	645133	Colletotrichum graminicola M1.001	645133:002946	E3QFF7	Similarity:Contains NAC-A/B (NAC-alpha/beta) domain.
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	645133	Colletotrichum graminicola M1.001	645133:001471	E3QFF6	ATPase, F0 complex, subunit D, mitochondrial
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	647933	Trichophyton tonsurans CBS 112818	647933:000a3e	F2RPU1	ATPase, F0 complex, subunit D, mitochondrial
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	647933	Trichophyton tonsurans CBS 112818	647933:000a16	F2RPU2	Similarity:Contains NAC-A/B (NAC-alpha/beta) domain.
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	650164	Phanerochaete carnosa HHB-10118-sp	650164:002919	K5W9E5	Similarity:Contains NAC-A/B (NAC-alpha/beta) domain.
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	650164	Phanerochaete carnosa HHB-10118-sp	650164:0014c8	K5WJI3	ATPase, F0 complex, subunit D, mitochondrial
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	653446	Blastomyces dermatitidis ATCC 18188	653446:0021dc	F2TQG4	ATPase, F0 complex, subunit D, mitochondrial
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	653446	Blastomyces dermatitidis ATCC 18188	653446:000fa0	F2TQG5	Similarity:Contains NAC-A/B (NAC-alpha/beta) domain.
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	653667	Schizosaccharomyces cryophilus OY26	653667:000ba6	S9VWS0	Similarity:Contains NAC-A/B (NAC-alpha/beta) domain.
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	653667	Schizosaccharomyces cryophilus OY26	653667:0009de	S9W0Q0	ATPase, F0 complex, subunit D, mitochondrial
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	655819	Beauveria bassiana ARSEF 2860	655819:001e54	J4KL14	ATPase, F0 complex, subunit D, mitochondrial
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	655819	Beauveria bassiana ARSEF 2860	655819:0018a9	J4VS23	Similarity:Contains NAC-A/B (NAC-alpha/beta) domain.
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	655827	Metarhizium acridum CQMa 102	655827:0008f1	E9E4P0	Similarity:Contains NAC-A/B (NAC-alpha/beta) domain.
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	655844	Metarhizium robertsii ARSEF 23	655844:0024eb	E9EJ64	ATPase, F0 complex, subunit D, mitochondrial
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	655844	Metarhizium robertsii ARSEF 23	655844:001b7c	E9EJ65	Similarity:Contains NAC-A/B (NAC-alpha/beta) domain.
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	655863	Grosmannia clavigera kw1407	655863:001773	F0XTA1	Similarity:Contains NAC-A/B (NAC-alpha/beta) domain.
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	655863	Grosmannia clavigera kw1407	655863:0012b9	F0XTA0	ATPase, F0 complex, subunit D, mitochondrial
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	656061	Tuber melanosporum Mel28	656061:001860	D5G5E2	ATPase, F0 complex, subunit D, mitochondrial
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	656061	Tuber melanosporum Mel28	656061:0010af	D5GAD4	ATPase, F0 complex, subunit D, mitochondrial
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	656061	Tuber melanosporum Mel28	656061:000a8f	D5GQ68	Similarity:Contains NAC-A/B (NAC-alpha/beta) domain.
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	658429	Pseudogymnoascus destructans 20631-21	658429:001e62	L8FVK3	Similarity:Contains NAC-A/B (NAC-alpha/beta) domain.
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	658429	Pseudogymnoascus destructans 20631-21	658429:000fd1	L8FVP3	ATPase, F0 complex, subunit D, mitochondrial
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	660025	Fusarium oxysporum Fo5176	660025:0037f7	F9FZA5	ATPase, F0 complex, subunit D, mitochondrial
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	660025	Fusarium oxysporum Fo5176	660025:001d11	F9FZA4	Similarity:Contains NAC-A/B (NAC-alpha/beta) domain.
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	660122	Nectria haematococca mpVI 77-13-4	660122:003146	C7YMI1	ATPase, F0 complex, subunit D, mitochondrial
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	660122	Nectria haematococca mpVI 77-13-4	660122:001b77	C7YMI0	Similarity:Contains NAC-A/B (NAC-alpha/beta) domain.
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	663202	Trichophyton verrucosum HKI 0517	663202:0010d1	D4DIG5	Similarity:Contains NAC-A/B (NAC-alpha/beta) domain.
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	663202	Trichophyton verrucosum HKI 0517	663202:000883	D4DIG4	ATPase, F0 complex, subunit D, mitochondrial
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	663331	Arthroderma benhamiae CBS 112371	663331:001b99	D4ATP9	Similarity:Contains NAC-A/B (NAC-alpha/beta) domain.
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	663331	Arthroderma benhamiae CBS 112371	663331:00093e	D4ATQ0	ATPase, F0 complex, subunit D, mitochondrial
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	665024	Bipolaris maydis ATCC 48331	665024:002db0	N4XAB4	Similarity:Contains NAC-A/B (NAC-alpha/beta) domain.
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	665024	Bipolaris maydis ATCC 48331	665024:0029b6	N4WXX5	ATPase, F0 complex, subunit D, mitochondrial
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	665079	Sclerotinia sclerotiorum 1980 UF-70	665079:00299f	A7EIZ2	ATPase, F0 complex, subunit D, mitochondrial
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	665079	Sclerotinia sclerotiorum 1980 UF-70	665079:000070	egd2	Alpha-NAC
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	665912	Bipolaris sorokiniana ND90Pr	665912:001e84	M2SAE7	Similarity:Contains NAC-A/B (NAC-alpha/beta) domain.
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	665912	Bipolaris sorokiniana ND90Pr	665912:000d80	M2RBS1	ATPase, F0 complex, subunit D, mitochondrial
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	671144	Wallemia mellicola CBS 633.66	671144:000abd	I4YAZ8	ATPase, F0 complex, subunit D, mitochondrial
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	671144	Wallemia mellicola CBS 633.66	671144:0006ef	I4YDR5	Similarity:Contains NAC-A/B (NAC-alpha/beta) domain.
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	671987	Setosphaeria turcica Et28A	671987:002c53	R0KNG6	Similarity:Contains NAC-A/B (NAC-alpha/beta) domain.
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	671987	Setosphaeria turcica Et28A	671987:001696	R0KCI2	ATPase, F0 complex, subunit D, mitochondrial
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	675120	Dothistroma septosporum NZE10	675120:001dd1	N1Q1I9	Similarity:Contains NAC-A/B (NAC-alpha/beta) domain.
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	683840	Microbotryum violaceum p1A1 Lamole	683840:00097a	MVLG_00912	Similarity:Contains NAC-A/B (NAC-alpha/beta) domain.
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	683840	Microbotryum violaceum p1A1 Lamole	683840:000400	U5GZR7	ATPase, F0 complex, subunit D, mitochondrial
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	692275	Sphaerulina musiva SO2202	692275:00159c	N1QN69	Similarity:Contains NAC-A/B (NAC-alpha/beta) domain.
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	701091	Bipolaris maydis C5	701091:001d86	M2U523	Similarity:Contains NAC-A/B (NAC-alpha/beta) domain.
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	701091	Bipolaris maydis C5	701091:00197e	M2STZ3	ATPase, F0 complex, subunit D, mitochondrial
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	717646	Baudoinia panamericana UAMH 10762	717646:002764	M2MDE6	Similarity:Contains NAC-A/B (NAC-alpha/beta) domain.
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	717646	Baudoinia panamericana UAMH 10762	717646:00134d	M2N6Y7	ATPase, F0 complex, subunit D, mitochondrial
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	717982	Auricularia delicata TFB-10046 SS5	717982:000df1	J0WNG2	NA
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	717982	Auricularia delicata TFB-10046 SS5	717982:000624	J0WT05	NA
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	721032	Saccharomyces cerevisiae Kyokai no. 7	721032:00151f	G2WI15	ATPase, F0 complex, subunit D, mitochondrial
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	721032	Saccharomyces cerevisiae Kyokai no. 7	721032:000487	K7_EGD2	Similarity:Contains NAC-A/B (NAC-alpha/beta) domain.
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	743788	Fomitopsis pinicola FP-58527 SS1	743788:0015af	S8EIG5	ATPase, F0 complex, subunit D, mitochondrial
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	743788	Fomitopsis pinicola FP-58527 SS1	743788:000cc7	S8EMD4	Similarity:Contains NAC-A/B (NAC-alpha/beta) domain.
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	747676	Melampsora larici-populina 98AG31	747676:0039a2	F4SB19	ATPase, F0 complex, subunit D, mitochondrial
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	747676	Melampsora larici-populina 98AG31	747676:0036fb	F4RKK6	Similarity:Contains NAC-A/B (NAC-alpha/beta) domain.
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	756982	Arthrobotrys oligospora ATCC 24927	756982:002c27	G1XLS6	Similarity:Contains NAC-A/B (NAC-alpha/beta) domain.
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	756982	Arthrobotrys oligospora ATCC 24927	756982:002290	G1XLU1	ATPase, F0 complex, subunit D, mitochondrial
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	759272	Chaetomium thermophilum var. thermophilum DSM 1495	759272:000be3	G0S1Q8	ATPase, F0 complex, subunit D, mitochondrial
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	759272	Chaetomium thermophilum var. thermophilum DSM 1495	759272:000989	G0S1Q9	Similarity:Contains NAC-A/B (NAC-alpha/beta) domain.
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	759273	Colletotrichum higginsianum IMI 349063	759273:003243	H1V2L8	Similarity:Contains NAC-A/B (NAC-alpha/beta) domain.
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	759273	Colletotrichum higginsianum IMI 349063	759273:002d89	H1VPL2	ATPase, F0 complex, subunit D, mitochondrial
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	764097	Saccharomyces cerevisiae AWRI796	764097:00064e	E7KF08	ATPase, F0 complex, subunit D, mitochondrial
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	764097	Saccharomyces cerevisiae AWRI796	764097:00019d	E7KDK6	Similarity:Contains NAC-A/B (NAC-alpha/beta) domain.
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	764098	Saccharomyces cerevisiae Lalvin QA23	764098:0009fd	E7KQR1	ATPase, F0 complex, subunit D, mitochondrial
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	764098	Saccharomyces cerevisiae Lalvin QA23	764098:00034b	E7KPM7	Similarity:Contains NAC-A/B (NAC-alpha/beta) domain.
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	764099	Saccharomyces cerevisiae Vin13	764099:0004a5	E7LWY4	ATPase, F0 complex, subunit D, mitochondrial
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	764099	Saccharomyces cerevisiae Vin13	764099:0001ce	E7LVI4	Similarity:Contains NAC-A/B (NAC-alpha/beta) domain.
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	764100	Saccharomyces cerevisiae VL3	764100:0008e1	E7QHC7	ATPase, F0 complex, subunit D, mitochondrial
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	764100	Saccharomyces cerevisiae VL3	764100:000401	E7QFT7	Similarity:Contains NAC-A/B (NAC-alpha/beta) domain.
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	764101	Saccharomyces cerevisiae FostersO	764101:0001a2	E7NIS4	Similarity:Contains NAC-A/B (NAC-alpha/beta) domain.
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	764102	Saccharomyces cerevisiae FostersB	764102:000c35	E7Q682	ATPase, F0 complex, subunit D, mitochondrial
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	764102	Saccharomyces cerevisiae FostersB	764102:000129	E7Q4W6	Similarity:Contains NAC-A/B (NAC-alpha/beta) domain.
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	764103	Mixia osmundae IAM 14324	764103:000b9b	G7E1G6	ATPase, F0 complex, subunit D, mitochondrial
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	771870	Sordaria macrospora k-hell	771870:001c86	F7VQH2	ATPase, F0 complex, subunit D, mitochondrial
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	771870	Sordaria macrospora k-hell	771870:000e89	F7VQH1	Similarity:Contains NAC-A/B (NAC-alpha/beta) domain.
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	858893	Exophiala dermatitidis NIH/UT8656	858893:001fa4	H6C217	Similarity:Contains NAC-A/B (NAC-alpha/beta) domain.
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	858893	Exophiala dermatitidis NIH/UT8656	858893:0010ad	H6C216	ATPase, F0 complex, subunit D, mitochondrial
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	861557	Pyrenophora teres f. teres 0-1	861557:002d70	E3RXQ8	ATPase, F0 complex, subunit D, mitochondrial
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	861557	Pyrenophora teres f. teres 0-1	861557:0025b7	E3RXQ5	Similarity:Contains NAC-A/B (NAC-alpha/beta) domain.
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	871575	Ogataea parapolymorpha DL-1	871575:0007e6	E7R9M9	NA
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	871575	Ogataea parapolymorpha DL-1	871575:0002b1	E7R0B0	NA
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	889517	Saccharomyces cerevisiae CEN.PK113-7D	889517:000ed5	N1P7Y9	ATPase, F0 complex, subunit D, mitochondrial
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	889517	Saccharomyces cerevisiae CEN.PK113-7D	889517:000abc	N1P9I5	Similarity:Contains NAC-A/B (NAC-alpha/beta) domain.
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	914234	Gelatoporia subvermispora B	914234:002a8c	M2PPH2	Similarity:Contains NAC-A/B (NAC-alpha/beta) domain.
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	914234	Gelatoporia subvermispora B	914234:002112	M2PW20	ATPase, F0 complex, subunit D, mitochondrial
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	931890	Eremothecium cymbalariae DBVPG#7215	931890:000696	I6ND05	Similarity:Contains NAC-A/B (NAC-alpha/beta) domain.
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	931890	Eremothecium cymbalariae DBVPG#7215	931890:0005b8	G8JRV9	ATPase, F0 complex, subunit D, mitochondrial
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	936046	Agaricus bisporus var. bisporus H97	936046:002024	K9I441	ATPase, F0 complex, subunit D, mitochondrial
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	936046	Agaricus bisporus var. bisporus H97	936046:000753	K9IA23	Similarity:Contains NAC-A/B (NAC-alpha/beta) domain.
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	936435	Serpula lacrymans var. lacrymans S7.3	936435:003342	F8PQF6	ATPase, F0 complex, subunit D, mitochondrial
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	936435	Serpula lacrymans var. lacrymans S7.3	936435:000bd0	F8Q732	Similarity:Contains NAC-A/B (NAC-alpha/beta) domain.
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	981350	Komagataella pastoris CBS 7435	981350:000857	EGD2	Similarity:Contains NAC-A/B (NAC-alpha/beta) domain.
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	981350	Komagataella pastoris CBS 7435	981350:0005d3	F2QNT0	ATPase, F0 complex, subunit D, mitochondrial
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	983506	Rhizoctonia solani AG-1 IA	983506:0022eb	L8WNT2	Nascent polypeptide-associated complex subunit beta
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	983506	Rhizoctonia solani AG-1 IA	983506:001ca1	L8WPB3	Nascent polypeptide-associated complex subunit alpha
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	983644	Cordyceps militaris CM01	983644:000f3e	G3JAF2	ATPase, F0 complex, subunit D, mitochondrial
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	983644	Cordyceps militaris CM01	983644:000b57	G3JAF3	Similarity:Contains NAC-A/B (NAC-alpha/beta) domain.
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	985895	Leptosphaeria maculans JN3	985895:002cf6	E4ZNG8	Similarity:Contains NAC-A/B (NAC-alpha/beta) domain.
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	985895	Leptosphaeria maculans JN3	985895:002504	E4ZNG3	ATPase, F0 complex, subunit D, mitochondrial
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	999809	Sporisorium reilianum SRZ2	999809:00145b	E6ZWM3	ATPase, F0 complex, subunit D, mitochondrial
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	999809	Sporisorium reilianum SRZ2	999809:00060b	E6ZRM3	Similarity:Contains NAC-A/B (NAC-alpha/beta) domain.
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	999810	Botrytis cinerea T4	999810:003364	G2XVW3	ATPase, F0 complex, subunit D, mitochondrial
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	999810	Botrytis cinerea T4	999810:002556	G2XVW2	Similarity:Contains NAC-A/B (NAC-alpha/beta) domain.
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	1028729	Fusarium pseudograminearum CS3096	1028729:00300f	K3VGY2	Similarity:Contains NAC-A/B (NAC-alpha/beta) domain.
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	1028729	Fusarium pseudograminearum CS3096	1028729:000e8b	K3VJF4	ATPase, F0 complex, subunit D, mitochondrial
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	1033177	Aspergillus kawachii IFO 4308	1033177:002719	G7XUK7	Similarity:Contains NAC-A/B (NAC-alpha/beta) domain.
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	1033177	Aspergillus kawachii IFO 4308	1033177:000f67	G7XUK6	ATPase, F0 complex, subunit D, mitochondrial
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	1064592	Naumovozyma castellii CBS 4309	1064592:000fa6	G0VJH4	ATPase, F0 complex, subunit D, mitochondrial
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	1064592	Naumovozyma castellii CBS 4309	1064592:0009fc	NCAS0A06300	Similarity:Contains NAC-A/B (NAC-alpha/beta) domain.
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	1069680	Pneumocystis murina B123	1069680:000a6d	M7NUI9	Similarity:Contains NAC-A/B (NAC-alpha/beta) domain.
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	1069680	Pneumocystis murina B123	1069680:00097e	M7PAT1	ATPase, F0 complex, subunit D, mitochondrial
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	1071378	Naumovozyma dairenensis CBS 421	1071378:001514	G0W7C5	ATPase, F0 complex, subunit D, mitochondrial
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	1071378	Naumovozyma dairenensis CBS 421	1071378:0011c1	NDAI0D03300	Similarity:Contains NAC-A/B (NAC-alpha/beta) domain.
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	1071380	Tetrapisispora blattae CBS 6284	1071380:000ee9	I2H0K8	ATPase, F0 complex, subunit D, mitochondrial
EOG092653D5	Nascent polypeptide-associated complex subunit alpha	451864	1071380	Tetrapisispora blattae CBS 6284	1071380:000d22	TBLA0E04820	Similarity:Contains NAC-A/B (NAC-alpha/beta) domain.
