pub_og_id	og_name	level_taxid	organism_taxid	organism_name	int_prot_id	pub_gene_id	description
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1076935	Pyronema omphalodes CBS 100304	1076935:001855	U4LEN4	SH3 domain
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1076935	Pyronema omphalodes CBS 100304	1076935:001145	U4L9E0	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1078123	Fibroporia radiculosa TFFH 294	1078123:001c76	J4GMY6	
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1097556	Taphrina deformans PYCC 5710	1097556:001015	R4XG37	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1104152	Glarea lozoyensis 74030	1104152:000895	H0EVU9	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1108050	Rhizoctonia solani AG-1 IB	1108050:0021d4	M5BWN8	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1109443	Piriformospora indica DSM 11827	1109443:002265	G4TGU6	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1109443	Piriformospora indica DSM 11827	1109443:002183	G4TIJ6	
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1109443	Piriformospora indica DSM 11827	1109443:001208	G4TIK1	
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1111077	Claviceps purpurea 20.1	1111077:001c2d	M1VYY1	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1111077	Claviceps purpurea 20.1	1111077:001b59	M1WAE9	SH3 domain
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1116229	Glarea lozoyensis ATCC 20868	1116229:001b8b	S3EES0	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1116229	Glarea lozoyensis ATCC 20868	1116229:001aea	S3CYM8	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1116229	Glarea lozoyensis ATCC 20868	1116229:000a57	S3D9L1	SH3 domain
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1126212	Macrophomina phaseolina MS6	1126212:002df9	K2S926	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1126212	Macrophomina phaseolina MS6	1126212:000d26	K2S1T0	SH3 domain
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1128400	Ustilago hordei Uh4857-4	1128400:0015c7	I2FQR2	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1130832	Rhodosporidium toruloides NP11	1130832:001914	M7XIT2	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1130832	Rhodosporidium toruloides NP11	1130832:000af2	M7WQ83	Glutamyl/glutaminyl-tRNA synthetase, class Ib, anti-codon binding domain
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1136231	Candida orthopsilosis Co 90-125	1136231:0007ff	H8XAY1	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1143189	Magnaporthe oryzae Y34	1143189:0023f5	L7IC84	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1143189	Magnaporthe oryzae Y34	1143189:000a4f	L7I768	Glucose/ribitol dehydrogenase
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1143193	Magnaporthe oryzae P131	1143193:002d8f	L7IYQ4	Glucose/ribitol dehydrogenase
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1143193	Magnaporthe oryzae P131	1143193:001efb	L7IVT3	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1151754	Pseudozyma antarctica T-34	1151754:00164b	M9LT53	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1160506	Aspergillus oryzae 3.042	1160506:002142	I8TZS7	SH3 domain
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1160506	Aspergillus oryzae 3.042	1160506:001cd9	I8TK97	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1160506	Aspergillus oryzae 3.042	1160506:001b7f	I8ABS0	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1160507	Saccharomyces arboricola H-6	1160507:000d3b	J8Q5E4	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1168221	Coniosporium apollinis CBS 100218	1168221:001ae2	R7YME6	SH3 domain
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1168221	Coniosporium apollinis CBS 100218	1168221:000cb6	R7YM11	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1170229	Penicillium digitatum PHI26	1170229:000fd2	K9G7X7	Transglutaminase-like
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1170229	Penicillium digitatum PHI26	1170229:000843	K9FR73	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1170230	Penicillium digitatum Pd1	1170230:0016f3	K9FW78	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1170230	Penicillium digitatum Pd1	1170230:000bf3	K9FUA4	Transglutaminase-like
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1178016	Encephalitozoon romaleae SJ-2008	1178016:0003a8	I7AQJ2	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1186058	Trichosporon asahii var. asahii CBS 2479	1186058:000e35	J6EZZ0	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1206466	Wickerhamomyces ciferrii NRRL Y-1031	1206466:00077e	K0KQB3	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1209962	Pneumocystis jirovecii SE8	1209962:000765	L0PH85	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1213857	Colletotrichum orbiculare MAFF 240422	1213857:002f8c	N4VMQ3	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1213857	Colletotrichum orbiculare MAFF 240422	1213857:0023f5	N4VJL8	SH3 domain
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1213859	Colletotrichum gloeosporioides Nara gc5	1213859:0033e4	L2G2H8	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1213859	Colletotrichum gloeosporioides Nara gc5	1213859:000dfa	L2FJR5	SH3 domain
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1220162	Trichosporon asahii var. asahii CBS 8904	1220162:0011c3	K1VNK6	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1220926	Mucor circinelloides f. circinelloides 1006PhL	1220926:0029c8	S2JA54	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1229664	Fusarium oxysporum f. sp. cubense race 1	1229664:0012a8	N4UXC0	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1229665	Fusarium oxysporum f. sp. cubense race 4	1229665:002fc8	N1RER4	Cohesin loading factor
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1229665	Fusarium oxysporum f. sp. cubense race 4	1229665:002693	N1RKK4	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1229665	Fusarium oxysporum f. sp. cubense race 4	1229665:001375	N1RL64	SH3 domain
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1230383	Malassezia sympodialis ATCC 42132	1230383:000761	M5EDG8	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1237896	Colletotrichum gloeosporioides Cg-14	1237896:002a0f	T0LC55	SH3 domain
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1245528	Candida maltosa Xu316	1245528:0012b9	M3J5K8	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1262450	Ophiostoma piceae UAMH 11346	1262450:00208f	S3C0P2	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1262450	Ophiostoma piceae UAMH 11346	1262450:001898	S3CQH3	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1262450	Ophiostoma piceae UAMH 11346	1262450:0010b1	S3CU83	SH3 domain
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1279085	Fusarium fujikuroi IMI 58289	1279085:002e48	S0DTA2	SH3 domain
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1279085	Fusarium fujikuroi IMI 58289	1279085:001fbc	S0EHC0	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1279085	Fusarium fujikuroi IMI 58289	1279085:0010ca	S0DT65	Cohesin loading factor
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1284197	Dactylellina haptotyla CBS 200.50	1284197:00169a	S8A3Y4	SH3 domain
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1284197	Dactylellina haptotyla CBS 200.50	1284197:000245	S8A9J8	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1286976	Togninia minima UCRPA7	1286976:0021f8	R8BBI5	Transglutaminase-like
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1286976	Togninia minima UCRPA7	1286976:00172b	R8BLB0	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1287680	Neofusicoccum parvum UCRNP2	1287680:0014ea	R1GSG7	Transglutaminase-like
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1287680	Neofusicoccum parvum UCRNP2	1287680:001112	R1ETS3	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1287681	Eutypa lata UCREL1	1287681:002b46	M7TGJ7	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1287681	Eutypa lata UCREL1	1287681:000db0	M7T4P1	Transglutaminase-like
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1290391	Botrytis cinerea BcDW1	1290391:0019be	M7V3H5	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1290391	Botrytis cinerea BcDW1	1290391:000ca9	M7TNE6	SH3 domain
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1299270	Wallemia ichthyophaga EXF-994	1299270:000df0	R9ADN6	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1305764	Pseudozyma hubeiensis SY62	1305764:000c11	R9PAG1	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1356009	Byssochlamys spectabilis No. 5	1356009:00206d	V5FGN6	SH3 domain
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1356009	Byssochlamys spectabilis No. 5	1356009:000e5b	V5FXR0	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1358809	Spraguea lophii 42_110	1358809:0000ed	S7XIJ6	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1381753	Moniliophthora roreri MCA 2997	1381753:001edb	V2YIZ0	
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1381753	Moniliophthora roreri MCA 2997	1381753:000c18	V2WMN3	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1391915	Sporothrix schenckii ATCC 58251	1391915:001aa2	U7PHN6	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1391915	Sporothrix schenckii ATCC 58251	1391915:0000b8	U7Q0K2	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1391915	Sporothrix schenckii ATCC 58251	1391915:00008e	U7PJK2	SH3 domain
